auctionID,auctionProduct,serviceType,deliveryStart,deliveryEnd,clearedVolume,clearingPrice
127,DML,Response,2024-02-17T07:00:00,2024-02-17T11:00:00,150.0,2.69
127,DML,Response,2024-02-17T11:00:00,2024-02-17T15:00:00,150.0,2.67
127,DML,Response,2024-02-17T15:00:00,2024-02-17T19:00:00,150.0,3.23
127,DML,Response,2024-02-17T19:00:00,2024-02-17T23:00:00,150.0,2.59
127,DCH,Response,2024-02-16T23:00:00,2024-02-17T03:00:00,1141.0,0.7
127,DCH,Response,2024-02-17T03:00:00,2024-02-17T07:00:00,1187.0,0.78
127,DCH,Response,2024-02-17T07:00:00,2024-02-17T11:00:00,1153.0,0.71
127,DCH,Response,2024-02-17T11:00:00,2024-02-17T15:00:00,1148.0,0.98
127,DCH,Response,2024-02-17T15:00:00,2024-02-17T19:00:00,1155.0,0.79
127,DCH,Response,2024-02-17T19:00:00,2024-02-17T23:00:00,1250.0,1.0
127,DRL,Response,2024-02-16T23:00:00,2024-02-17T03:00:00,285.0,5.25
127,DRL,Response,2024-02-17T03:00:00,2024-02-17T07:00:00,314.0,5.1
127,DRL,Response,2024-02-17T07:00:00,2024-02-17T11:00:00,329.0,6.02
127,DRL,Response,2024-02-17T11:00:00,2024-02-17T15:00:00,330.0,5.5
127,DRL,Response,2024-02-17T15:00:00,2024-02-17T19:00:00,330.0,6.86
127,DRL,Response,2024-02-17T19:00:00,2024-02-17T23:00:00,274.0,6.76
127,DCL,Response,2024-02-16T23:00:00,2024-02-17T03:00:00,969.0,0.7
127,DCL,Response,2024-02-17T03:00:00,2024-02-17T07:00:00,987.0,0.7
127,DCL,Response,2024-02-17T07:00:00,2024-02-17T11:00:00,987.0,1.29
127,DCL,Response,2024-02-17T11:00:00,2024-02-17T15:00:00,1000.0,1.0
127,DCL,Response,2024-02-17T15:00:00,2024-02-17T19:00:00,982.0,1.49
127,DCL,Response,2024-02-17T19:00:00,2024-02-17T23:00:00,976.0,0.93
127,DMH,Response,2024-02-16T23:00:00,2024-02-17T03:00:00,170.0,-0.63
127,DMH,Response,2024-02-17T03:00:00,2024-02-17T07:00:00,170.0,-0.64
127,DMH,Response,2024-02-17T07:00:00,2024-02-17T11:00:00,170.0,-0.69
127,DMH,Response,2024-02-17T11:00:00,2024-02-17T15:00:00,170.0,-0.67
127,DMH,Response,2024-02-17T15:00:00,2024-02-17T19:00:00,170.0,-0.6
127,DMH,Response,2024-02-17T19:00:00,2024-02-17T23:00:00,170.0,-0.31
128,DRH,Response,2024-02-17T23:00:00,2024-02-18T03:00:00,350.0,-3.59
128,DRH,Response,2024-02-18T03:00:00,2024-02-18T07:00:00,350.0,-2.34
128,DRH,Response,2024-02-18T07:00:00,2024-02-18T11:00:00,350.0,-2.95
128,DRH,Response,2024-02-18T11:00:00,2024-02-18T15:00:00,350.0,-3.18
128,DRH,Response,2024-02-18T15:00:00,2024-02-18T19:00:00,350.0,-3.39
128,DRH,Response,2024-02-18T19:00:00,2024-02-18T23:00:00,350.0,-3.8
128,DML,Response,2024-02-17T23:00:00,2024-02-18T03:00:00,150.0,1.91
128,DML,Response,2024-02-18T03:00:00,2024-02-18T07:00:00,150.0,1.04
128,DML,Response,2024-02-18T07:00:00,2024-02-18T11:00:00,150.0,2.09
128,DML,Response,2024-02-18T11:00:00,2024-02-18T15:00:00,150.0,0.98
128,DML,Response,2024-02-18T15:00:00,2024-02-18T19:00:00,150.0,3.59
128,DML,Response,2024-02-18T19:00:00,2024-02-18T23:00:00,150.0,1.57
128,DCH,Response,2024-02-17T23:00:00,2024-02-18T03:00:00,1250.0,1.39
128,DCH,Response,2024-02-18T03:00:00,2024-02-18T07:00:00,1250.0,2.0
128,DCH,Response,2024-02-18T07:00:00,2024-02-18T11:00:00,1250.0,1.25
128,DCH,Response,2024-02-18T11:00:00,2024-02-18T15:00:00,1164.0,1.18
128,DCH,Response,2024-02-18T15:00:00,2024-02-18T19:00:00,1122.0,1.2
128,DCH,Response,2024-02-18T19:00:00,2024-02-18T23:00:00,1145.0,0.67
128,DRL,Response,2024-02-17T23:00:00,2024-02-18T03:00:00,274.0,5.74
128,DRL,Response,2024-02-18T03:00:00,2024-02-18T07:00:00,267.0,5.07
128,DRL,Response,2024-02-18T07:00:00,2024-02-18T11:00:00,296.0,6.0
128,DRL,Response,2024-02-18T11:00:00,2024-02-18T15:00:00,324.0,6.0
128,DRL,Response,2024-02-18T15:00:00,2024-02-18T19:00:00,290.0,6.49
128,DRL,Response,2024-02-18T19:00:00,2024-02-18T23:00:00,271.0,6.2
128,DCL,Response,2024-02-17T23:00:00,2024-02-18T03:00:00,997.0,0.4
128,DCL,Response,2024-02-18T03:00:00,2024-02-18T07:00:00,1028.0,0.21
128,DCL,Response,2024-02-18T07:00:00,2024-02-18T11:00:00,1018.0,1.0
128,DCL,Response,2024-02-18T11:00:00,2024-02-18T15:00:00,1022.0,0.82
128,DCL,Response,2024-02-18T15:00:00,2024-02-18T19:00:00,963.0,2.35
128,DCL,Response,2024-02-18T19:00:00,2024-02-18T23:00:00,981.0,1.0
128,DMH,Response,2024-02-17T23:00:00,2024-02-18T03:00:00,150.0,0.17
128,DMH,Response,2024-02-18T03:00:00,2024-02-18T07:00:00,150.0,1.05
128,DMH,Response,2024-02-18T07:00:00,2024-02-18T11:00:00,150.0,1.02
128,DMH,Response,2024-02-18T11:00:00,2024-02-18T15:00:00,150.0,1.02
128,DMH,Response,2024-02-18T15:00:00,2024-02-18T19:00:00,150.0,0.75
128,DMH,Response,2024-02-18T19:00:00,2024-02-18T23:00:00,150.0,0.57
129,DRH,Response,2024-02-18T23:00:00,2024-02-19T03:00:00,350.0,-4.13
129,DRH,Response,2024-02-19T03:00:00,2024-02-19T07:00:00,350.0,-3.22
129,DRH,Response,2024-02-19T07:00:00,2024-02-19T11:00:00,350.0,-4.89
129,DRH,Response,2024-02-19T11:00:00,2024-02-19T15:00:00,350.0,-3.73
129,DRH,Response,2024-02-19T15:00:00,2024-02-19T19:00:00,350.0,-4.18
129,DRH,Response,2024-02-19T19:00:00,2024-02-19T23:00:00,350.0,-4.43
129,DML,Response,2024-02-18T23:00:00,2024-02-19T03:00:00,150.0,1.53
129,DML,Response,2024-02-19T03:00:00,2024-02-19T07:00:00,150.0,1.62
129,DML,Response,2024-02-19T07:00:00,2024-02-19T11:00:00,150.0,2.18
129,DML,Response,2024-02-19T11:00:00,2024-02-19T15:00:00,150.0,2.74
129,DML,Response,2024-02-19T15:00:00,2024-02-19T19:00:00,150.0,4.93
129,DML,Response,2024-02-19T19:00:00,2024-02-19T23:00:00,149.0,2.23
129,DCH,Response,2024-02-18T23:00:00,2024-02-19T03:00:00,1250.0,1.28
129,DCH,Response,2024-02-19T03:00:00,2024-02-19T07:00:00,1250.0,1.99
129,DCH,Response,2024-02-19T07:00:00,2024-02-19T11:00:00,1199.0,1.36
129,DCH,Response,2024-02-19T11:00:00,2024-02-19T15:00:00,1153.0,1.99
129,DCH,Response,2024-02-19T15:00:00,2024-02-19T19:00:00,1103.0,1.2
129,DCH,Response,2024-02-19T19:00:00,2024-02-19T23:00:00,1144.0,1.44
129,DRL,Response,2024-02-18T23:00:00,2024-02-19T03:00:00,289.0,5.74
129,DRL,Response,2024-02-19T03:00:00,2024-02-19T07:00:00,330.0,5.41
129,DRL,Response,2024-02-19T07:00:00,2024-02-19T11:00:00,327.0,7.15
129,DRL,Response,2024-02-19T11:00:00,2024-02-19T15:00:00,320.0,6.36
129,DRL,Response,2024-02-19T15:00:00,2024-02-19T19:00:00,330.0,7.11
129,DRL,Response,2024-02-19T19:00:00,2024-02-19T23:00:00,330.0,6.6
129,DCL,Response,2024-02-18T23:00:00,2024-02-19T03:00:00,980.0,0.52
129,DCL,Response,2024-02-19T03:00:00,2024-02-19T07:00:00,1010.0,0.2
129,DCL,Response,2024-02-19T07:00:00,2024-02-19T11:00:00,973.0,1.17
129,DCL,Response,2024-02-19T11:00:00,2024-02-19T15:00:00,1003.0,0.91
129,DCL,Response,2024-02-19T15:00:00,2024-02-19T19:00:00,961.0,2.16
129,DCL,Response,2024-02-19T19:00:00,2024-02-19T23:00:00,967.0,1.06
129,DMH,Response,2024-02-18T23:00:00,2024-02-19T03:00:00,150.0,0.47
129,DMH,Response,2024-02-19T03:00:00,2024-02-19T07:00:00,150.0,0.8
129,DMH,Response,2024-02-19T07:00:00,2024-02-19T11:00:00,150.0,0.37
129,DMH,Response,2024-02-19T11:00:00,2024-02-19T15:00:00,150.0,0.76
129,DMH,Response,2024-02-19T15:00:00,2024-02-19T19:00:00,150.0,1.22
129,DMH,Response,2024-02-19T19:00:00,2024-02-19T23:00:00,149.0,0.46
130,DRH,Response,2024-02-19T23:00:00,2024-02-20T03:00:00,350.0,-4.34
130,DRH,Response,2024-02-20T03:00:00,2024-02-20T07:00:00,350.0,-4.61
130,DRH,Response,2024-02-20T07:00:00,2024-02-20T11:00:00,350.0,-5.15
130,DRH,Response,2024-02-20T11:00:00,2024-02-20T15:00:00,350.0,-4.2
130,DRH,Response,2024-02-20T15:00:00,2024-02-20T19:00:00,350.0,-5.17
130,DRH,Response,2024-02-20T19:00:00,2024-02-20T23:00:00,350.0,-5.22
130,DML,Response,2024-02-19T23:00:00,2024-02-20T03:00:00,149.0,1.72
130,DML,Response,2024-02-20T03:00:00,2024-02-20T07:00:00,150.0,2.01
130,DML,Response,2024-02-20T07:00:00,2024-02-20T11:00:00,150.0,2.62
130,DML,Response,2024-02-20T11:00:00,2024-02-20T15:00:00,150.0,1.71
130,DML,Response,2024-02-20T15:00:00,2024-02-20T19:00:00,150.0,2.21
130,DML,Response,2024-02-20T19:00:00,2024-02-20T23:00:00,150.0,2.51
130,DCH,Response,2024-02-19T23:00:00,2024-02-20T03:00:00,1250.0,1.5
130,DCH,Response,2024-02-20T03:00:00,2024-02-20T07:00:00,1250.0,1.29
130,DCH,Response,2024-02-20T07:00:00,2024-02-20T11:00:00,1250.0,1.44
130,DCH,Response,2024-02-20T11:00:00,2024-02-20T15:00:00,1250.0,1.99
130,DCH,Response,2024-02-20T15:00:00,2024-02-20T19:00:00,1174.0,1.3
130,DCH,Response,2024-02-20T19:00:00,2024-02-20T23:00:00,1151.0,1.19
130,DRL,Response,2024-02-19T23:00:00,2024-02-20T03:00:00,257.0,6.0
130,DRL,Response,2024-02-20T03:00:00,2024-02-20T07:00:00,303.0,5.19
130,DRL,Response,2024-02-20T07:00:00,2024-02-20T11:00:00,266.0,7.0
130,DRL,Response,2024-02-20T11:00:00,2024-02-20T15:00:00,266.0,5.5
130,DRL,Response,2024-02-20T15:00:00,2024-02-20T19:00:00,266.0,7.21
130,DRL,Response,2024-02-20T19:00:00,2024-02-20T23:00:00,266.0,6.9
130,DCL,Response,2024-02-19T23:00:00,2024-02-20T03:00:00,975.0,0.5
130,DCL,Response,2024-02-20T03:00:00,2024-02-20T07:00:00,1007.0,0.71
130,DCL,Response,2024-02-20T07:00:00,2024-02-20T11:00:00,984.0,1.16
130,DCL,Response,2024-02-20T11:00:00,2024-02-20T15:00:00,989.0,0.9
130,DCL,Response,2024-02-20T15:00:00,2024-02-20T19:00:00,979.0,1.51
130,DCL,Response,2024-02-20T19:00:00,2024-02-20T23:00:00,975.0,1.0
130,DMH,Response,2024-02-19T23:00:00,2024-02-20T03:00:00,149.0,0.36
130,DMH,Response,2024-02-20T03:00:00,2024-02-20T07:00:00,154.0,-0.01
130,DMH,Response,2024-02-20T07:00:00,2024-02-20T11:00:00,150.0,0.0
130,DMH,Response,2024-02-20T11:00:00,2024-02-20T15:00:00,150.0,0.5
130,DMH,Response,2024-02-20T15:00:00,2024-02-20T19:00:00,170.0,-0.04
130,DMH,Response,2024-02-20T19:00:00,2024-02-20T23:00:00,170.0,-0.15
131,DRH,Response,2024-02-20T23:00:00,2024-02-21T03:00:00,350.0,-3.88
131,DRH,Response,2024-02-21T03:00:00,2024-02-21T07:00:00,350.0,-1.34
131,DRH,Response,2024-02-21T07:00:00,2024-02-21T11:00:00,350.0,-3.91
131,DRH,Response,2024-02-21T11:00:00,2024-02-21T15:00:00,350.0,-4.29
131,DRH,Response,2024-02-21T15:00:00,2024-02-21T19:00:00,350.0,-4.84
131,DRH,Response,2024-02-21T19:00:00,2024-02-21T23:00:00,350.0,-4.42
131,DML,Response,2024-02-20T23:00:00,2024-02-21T03:00:00,150.0,1.92
131,DML,Response,2024-02-21T03:00:00,2024-02-21T07:00:00,150.0,1.66
131,DML,Response,2024-02-21T07:00:00,2024-02-21T11:00:00,150.0,2.32
131,DML,Response,2024-02-21T11:00:00,2024-02-21T15:00:00,150.0,2.59
131,DML,Response,2024-02-21T15:00:00,2024-02-21T19:00:00,150.0,3.38
131,DML,Response,2024-02-21T19:00:00,2024-02-21T23:00:00,149.0,2.68
131,DCH,Response,2024-02-20T23:00:00,2024-02-21T03:00:00,1250.0,1.25
131,DCH,Response,2024-02-21T03:00:00,2024-02-21T07:00:00,1249.0,3.25
131,DCH,Response,2024-02-21T07:00:00,2024-02-21T11:00:00,1249.0,1.41
131,DCH,Response,2024-02-21T11:00:00,2024-02-21T15:00:00,1163.0,1.31
131,DCH,Response,2024-02-21T15:00:00,2024-02-21T19:00:00,1155.0,1.31
131,DCH,Response,2024-02-21T19:00:00,2024-02-21T23:00:00,1193.0,1.38
131,DRL,Response,2024-02-20T23:00:00,2024-02-21T03:00:00,266.0,6.28
131,DRL,Response,2024-02-21T03:00:00,2024-02-21T07:00:00,274.0,5.1
131,DRL,Response,2024-02-21T07:00:00,2024-02-21T11:00:00,309.0,6.3
131,DRL,Response,2024-02-21T11:00:00,2024-02-21T15:00:00,297.0,5.0
131,DRL,Response,2024-02-21T15:00:00,2024-02-21T19:00:00,328.0,6.31
131,DRL,Response,2024-02-21T19:00:00,2024-02-21T23:00:00,330.0,6.5
131,DCL,Response,2024-02-20T23:00:00,2024-02-21T03:00:00,977.0,0.5
131,DCL,Response,2024-02-21T03:00:00,2024-02-21T07:00:00,1021.0,0.49
131,DCL,Response,2024-02-21T07:00:00,2024-02-21T11:00:00,972.0,1.19
131,DCL,Response,2024-02-21T11:00:00,2024-02-21T15:00:00,928.0,0.8
131,DCL,Response,2024-02-21T15:00:00,2024-02-21T19:00:00,938.0,1.56
131,DCL,Response,2024-02-21T19:00:00,2024-02-21T23:00:00,966.0,1.44
131,DMH,Response,2024-02-20T23:00:00,2024-02-21T03:00:00,150.0,0.16
131,DMH,Response,2024-02-21T03:00:00,2024-02-21T07:00:00,150.0,2.11
131,DMH,Response,2024-02-21T07:00:00,2024-02-21T11:00:00,150.0,0.2
131,DMH,Response,2024-02-21T11:00:00,2024-02-21T15:00:00,150.0,0.02
131,DMH,Response,2024-02-21T15:00:00,2024-02-21T19:00:00,150.0,0.14
131,DMH,Response,2024-02-21T19:00:00,2024-02-21T23:00:00,149.0,0.28
132,DRH,Response,2024-02-21T23:00:00,2024-02-22T03:00:00,350.0,-0.74
132,DRH,Response,2024-02-22T03:00:00,2024-02-22T07:00:00,330.0,1.68
132,DRH,Response,2024-02-22T07:00:00,2024-02-22T11:00:00,350.0,-3.64
132,DRH,Response,2024-02-22T11:00:00,2024-02-22T15:00:00,350.0,-4.77
132,DRH,Response,2024-02-22T15:00:00,2024-02-22T19:00:00,350.0,-4.97
132,DRH,Response,2024-02-22T19:00:00,2024-02-22T23:00:00,350.0,-4.07
132,DML,Response,2024-02-21T23:00:00,2024-02-22T03:00:00,150.0,2.12
132,DML,Response,2024-02-22T03:00:00,2024-02-22T07:00:00,150.0,1.91
132,DML,Response,2024-02-22T07:00:00,2024-02-22T11:00:00,150.0,2.74
132,DML,Response,2024-02-22T11:00:00,2024-02-22T15:00:00,150.0,2.16
132,DML,Response,2024-02-22T15:00:00,2024-02-22T19:00:00,150.0,3.47
132,DML,Response,2024-02-22T19:00:00,2024-02-22T23:00:00,150.0,2.77
132,DCH,Response,2024-02-21T23:00:00,2024-02-22T03:00:00,1250.0,3.14
132,DCH,Response,2024-02-22T03:00:00,2024-02-22T07:00:00,1250.0,2.38
132,DCH,Response,2024-02-22T07:00:00,2024-02-22T11:00:00,1176.0,1.48
132,DCH,Response,2024-02-22T11:00:00,2024-02-22T15:00:00,1022.0,1.0
132,DCH,Response,2024-02-22T15:00:00,2024-02-22T19:00:00,1038.0,1.25
132,DCH,Response,2024-02-22T19:00:00,2024-02-22T23:00:00,1166.0,1.5
132,DRL,Response,2024-02-21T23:00:00,2024-02-22T03:00:00,316.0,5.61
132,DRL,Response,2024-02-22T03:00:00,2024-02-22T07:00:00,330.0,5.87
132,DRL,Response,2024-02-22T07:00:00,2024-02-22T11:00:00,330.0,6.73
132,DRL,Response,2024-02-22T11:00:00,2024-02-22T15:00:00,330.0,6.25
132,DRL,Response,2024-02-22T15:00:00,2024-02-22T19:00:00,330.0,7.22
132,DRL,Response,2024-02-22T19:00:00,2024-02-22T23:00:00,330.0,6.64
132,DCL,Response,2024-02-21T23:00:00,2024-02-22T03:00:00,979.0,0.4
132,DCL,Response,2024-02-22T03:00:00,2024-02-22T07:00:00,1003.0,0.57
132,DCL,Response,2024-02-22T07:00:00,2024-02-22T11:00:00,966.0,1.0
132,DCL,Response,2024-02-22T11:00:00,2024-02-22T15:00:00,867.0,0.75
132,DCL,Response,2024-02-22T15:00:00,2024-02-22T19:00:00,889.0,1.69
132,DCL,Response,2024-02-22T19:00:00,2024-02-22T23:00:00,964.0,1.23
132,DMH,Response,2024-02-21T23:00:00,2024-02-22T03:00:00,150.0,2.26
132,DMH,Response,2024-02-22T03:00:00,2024-02-22T07:00:00,150.0,1.88
132,DMH,Response,2024-02-22T07:00:00,2024-02-22T11:00:00,163.0,0.0
132,DMH,Response,2024-02-22T11:00:00,2024-02-22T15:00:00,170.0,-0.01
132,DMH,Response,2024-02-22T15:00:00,2024-02-22T19:00:00,151.0,0.0
132,DMH,Response,2024-02-22T19:00:00,2024-02-22T23:00:00,150.0,0.0
133,DRH,Response,2024-02-22T23:00:00,2024-02-23T03:00:00,350.0,-2.78
133,DRH,Response,2024-02-23T03:00:00,2024-02-23T07:00:00,330.0,1.7
133,DRH,Response,2024-02-23T07:00:00,2024-02-23T11:00:00,350.0,-3.73
133,DRH,Response,2024-02-23T11:00:00,2024-02-23T15:00:00,350.0,-2.91
133,DRH,Response,2024-02-23T15:00:00,2024-02-23T19:00:00,350.0,-3.61
133,DRH,Response,2024-02-23T19:00:00,2024-02-23T23:00:00,350.0,-5.97
133,DML,Response,2024-02-22T23:00:00,2024-02-23T03:00:00,150.0,1.55
133,DML,Response,2024-02-23T03:00:00,2024-02-23T07:00:00,150.0,3.11
133,DML,Response,2024-02-23T07:00:00,2024-02-23T11:00:00,150.0,2.64
133,DML,Response,2024-02-23T11:00:00,2024-02-23T15:00:00,150.0,1.63
133,DML,Response,2024-02-23T15:00:00,2024-02-23T19:00:00,150.0,2.74
133,DML,Response,2024-02-23T19:00:00,2024-02-23T23:00:00,150.0,2.91
133,DCH,Response,2024-02-22T23:00:00,2024-02-23T03:00:00,1250.0,1.49
133,DCH,Response,2024-02-23T03:00:00,2024-02-23T07:00:00,1250.0,3.5
133,DCH,Response,2024-02-23T07:00:00,2024-02-23T11:00:00,1101.0,1.08
133,DCH,Response,2024-02-23T11:00:00,2024-02-23T15:00:00,1010.0,1.25
133,DCH,Response,2024-02-23T15:00:00,2024-02-23T19:00:00,993.0,0.9
133,DCH,Response,2024-02-23T19:00:00,2024-02-23T23:00:00,1022.0,0.64
133,DRL,Response,2024-02-22T23:00:00,2024-02-23T03:00:00,266.0,5.5
133,DRL,Response,2024-02-23T03:00:00,2024-02-23T07:00:00,266.0,5.0
133,DRL,Response,2024-02-23T07:00:00,2024-02-23T11:00:00,266.0,7.5
133,DRL,Response,2024-02-23T11:00:00,2024-02-23T15:00:00,288.0,5.19
133,DRL,Response,2024-02-23T15:00:00,2024-02-23T19:00:00,267.0,7.1
133,DRL,Response,2024-02-23T19:00:00,2024-02-23T23:00:00,287.0,6.9
133,DCL,Response,2024-02-22T23:00:00,2024-02-23T03:00:00,967.0,0.51
133,DCL,Response,2024-02-23T03:00:00,2024-02-23T07:00:00,978.0,0.5
133,DCL,Response,2024-02-23T07:00:00,2024-02-23T11:00:00,972.0,1.25
133,DCL,Response,2024-02-23T11:00:00,2024-02-23T15:00:00,974.0,1.02
133,DCL,Response,2024-02-23T15:00:00,2024-02-23T19:00:00,844.0,1.9
133,DCL,Response,2024-02-23T19:00:00,2024-02-23T23:00:00,878.0,2.32
133,DMH,Response,2024-02-22T23:00:00,2024-02-23T03:00:00,150.0,0.53
133,DMH,Response,2024-02-23T03:00:00,2024-02-23T07:00:00,150.0,3.11
133,DMH,Response,2024-02-23T07:00:00,2024-02-23T11:00:00,150.0,0.5
133,DMH,Response,2024-02-23T11:00:00,2024-02-23T15:00:00,150.0,0.71
133,DMH,Response,2024-02-23T15:00:00,2024-02-23T19:00:00,150.0,0.71
133,DMH,Response,2024-02-23T19:00:00,2024-02-23T23:00:00,162.0,-0.13
134,DRH,Response,2024-02-23T23:00:00,2024-02-24T03:00:00,350.0,-5.02
134,DRH,Response,2024-02-24T03:00:00,2024-02-24T07:00:00,350.0,-5.02
134,DRH,Response,2024-02-24T07:00:00,2024-02-24T11:00:00,350.0,-5.25
134,DRH,Response,2024-02-24T11:00:00,2024-02-24T15:00:00,350.0,-5.34
134,DRH,Response,2024-02-24T15:00:00,2024-02-24T19:00:00,350.0,-5.89
134,DRH,Response,2024-02-24T19:00:00,2024-02-24T23:00:00,350.0,-5.48
134,DML,Response,2024-02-23T23:00:00,2024-02-24T03:00:00,150.0,2.13
134,DML,Response,2024-02-24T03:00:00,2024-02-24T07:00:00,150.0,2.13
134,DML,Response,2024-02-24T07:00:00,2024-02-24T11:00:00,150.0,2.18
134,DML,Response,2024-02-24T11:00:00,2024-02-24T15:00:00,150.0,2.23
134,DML,Response,2024-02-24T15:00:00,2024-02-24T19:00:00,150.0,3.75
134,DML,Response,2024-02-24T19:00:00,2024-02-24T23:00:00,150.0,3.3
134,DCH,Response,2024-02-23T23:00:00,2024-02-24T03:00:00,1095.0,0.94
134,DCH,Response,2024-02-24T03:00:00,2024-02-24T07:00:00,1125.0,1.19
134,DCH,Response,2024-02-24T07:00:00,2024-02-24T11:00:00,1071.0,1.0
134,DCH,Response,2024-02-24T11:00:00,2024-02-24T15:00:00,1029.0,0.87
134,DCH,Response,2024-02-24T15:00:00,2024-02-24T19:00:00,1029.0,0.75
134,DCH,Response,2024-02-24T19:00:00,2024-02-24T23:00:00,1031.0,0.5
134,DRL,Response,2024-02-23T23:00:00,2024-02-24T03:00:00,330.0,5.5
134,DRL,Response,2024-02-24T03:00:00,2024-02-24T07:00:00,330.0,5.5
134,DRL,Response,2024-02-24T07:00:00,2024-02-24T11:00:00,330.0,6.7
134,DRL,Response,2024-02-24T11:00:00,2024-02-24T15:00:00,323.0,6.0
134,DRL,Response,2024-02-24T15:00:00,2024-02-24T19:00:00,330.0,6.76
134,DRL,Response,2024-02-24T19:00:00,2024-02-24T23:00:00,328.0,7.4
134,DCL,Response,2024-02-23T23:00:00,2024-02-24T03:00:00,966.0,0.5
134,DCL,Response,2024-02-24T03:00:00,2024-02-24T07:00:00,1006.0,0.51
134,DCL,Response,2024-02-24T07:00:00,2024-02-24T11:00:00,971.0,1.08
134,DCL,Response,2024-02-24T11:00:00,2024-02-24T15:00:00,907.0,0.68
134,DCL,Response,2024-02-24T15:00:00,2024-02-24T19:00:00,899.0,2.25
134,DCL,Response,2024-02-24T19:00:00,2024-02-24T23:00:00,910.0,1.02
134,DMH,Response,2024-02-23T23:00:00,2024-02-24T03:00:00,170.0,-0.13
134,DMH,Response,2024-02-24T03:00:00,2024-02-24T07:00:00,170.0,-0.13
134,DMH,Response,2024-02-24T07:00:00,2024-02-24T11:00:00,170.0,-0.18
134,DMH,Response,2024-02-24T11:00:00,2024-02-24T15:00:00,170.0,-0.18
134,DMH,Response,2024-02-24T15:00:00,2024-02-24T19:00:00,170.0,-0.02
134,DMH,Response,2024-02-24T19:00:00,2024-02-24T23:00:00,170.0,-1.3
135,DRH,Response,2024-02-24T23:00:00,2024-02-25T03:00:00,350.0,-5.12
135,DRH,Response,2024-02-25T03:00:00,2024-02-25T07:00:00,350.0,-5.04
135,DRH,Response,2024-02-25T07:00:00,2024-02-25T11:00:00,350.0,-5.09
135,DRH,Response,2024-02-25T11:00:00,2024-02-25T15:00:00,350.0,-5.49
135,DRH,Response,2024-02-25T15:00:00,2024-02-25T19:00:00,350.0,-5.84
135,DRH,Response,2024-02-25T19:00:00,2024-02-25T23:00:00,350.0,-4.82
135,DML,Response,2024-02-24T23:00:00,2024-02-25T03:00:00,150.0,2.14
135,DML,Response,2024-02-25T03:00:00,2024-02-25T07:00:00,150.0,2.11
135,DML,Response,2024-02-25T07:00:00,2024-02-25T11:00:00,150.0,2.64
135,DML,Response,2024-02-25T11:00:00,2024-02-25T15:00:00,150.0,2.25
135,DML,Response,2024-02-25T15:00:00,2024-02-25T19:00:00,150.0,3.32
135,DML,Response,2024-02-25T19:00:00,2024-02-25T23:00:00,150.0,2.08
135,DCH,Response,2024-02-24T23:00:00,2024-02-25T03:00:00,1102.0,1.05
135,DCH,Response,2024-02-25T03:00:00,2024-02-25T07:00:00,1146.0,1.2
135,DCH,Response,2024-02-25T07:00:00,2024-02-25T11:00:00,1124.0,1.0
135,DCH,Response,2024-02-25T11:00:00,2024-02-25T15:00:00,1028.0,1.17
135,DCH,Response,2024-02-25T15:00:00,2024-02-25T19:00:00,1015.0,1.25
135,DCH,Response,2024-02-25T19:00:00,2024-02-25T23:00:00,1119.0,0.7
135,DRL,Response,2024-02-24T23:00:00,2024-02-25T03:00:00,257.0,5.5
135,DRL,Response,2024-02-25T03:00:00,2024-02-25T07:00:00,276.0,4.28
135,DRL,Response,2024-02-25T07:00:00,2024-02-25T11:00:00,266.0,5.99
135,DRL,Response,2024-02-25T11:00:00,2024-02-25T15:00:00,298.0,5.1
135,DRL,Response,2024-02-25T15:00:00,2024-02-25T19:00:00,289.0,6.47
135,DRL,Response,2024-02-25T19:00:00,2024-02-25T23:00:00,251.0,7.64
135,DCL,Response,2024-02-24T23:00:00,2024-02-25T03:00:00,970.0,0.08
135,DCL,Response,2024-02-25T03:00:00,2024-02-25T07:00:00,1012.0,0.4
135,DCL,Response,2024-02-25T07:00:00,2024-02-25T11:00:00,1006.0,0.9
135,DCL,Response,2024-02-25T11:00:00,2024-02-25T15:00:00,902.0,0.7
135,DCL,Response,2024-02-25T15:00:00,2024-02-25T19:00:00,885.0,1.43
135,DCL,Response,2024-02-25T19:00:00,2024-02-25T23:00:00,1008.0,0.86
135,DMH,Response,2024-02-24T23:00:00,2024-02-25T03:00:00,170.0,-0.14
135,DMH,Response,2024-02-25T03:00:00,2024-02-25T07:00:00,170.0,-0.11
135,DMH,Response,2024-02-25T07:00:00,2024-02-25T11:00:00,170.0,-0.15
135,DMH,Response,2024-02-25T11:00:00,2024-02-25T15:00:00,170.0,-0.25
135,DMH,Response,2024-02-25T15:00:00,2024-02-25T19:00:00,169.0,-0.18
135,DMH,Response,2024-02-25T19:00:00,2024-02-25T23:00:00,170.0,-0.08
136,DRH,Response,2024-02-25T23:00:00,2024-02-26T03:00:00,350.0,-4.37
136,DRH,Response,2024-02-26T03:00:00,2024-02-26T07:00:00,350.0,-3.93
136,DRH,Response,2024-02-26T07:00:00,2024-02-26T11:00:00,350.0,-5.54
136,DRH,Response,2024-02-26T11:00:00,2024-02-26T15:00:00,350.0,-5.36
136,DRH,Response,2024-02-26T15:00:00,2024-02-26T19:00:00,350.0,-5.34
136,DRH,Response,2024-02-26T19:00:00,2024-02-26T23:00:00,350.0,-5.1
