,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228
SOH,1.0,0.9999996999999999,0.999999,0.9999976999999999,0.9999959,0.9999937,0.9999909,0.9999879999999999,0.999984,0.99998,0.999975,0.99997,0.999964,0.999958,0.999951,0.999944,0.999936,0.999928,0.999919,0.9999100000000001,0.9999,0.99989,0.9998790000000001,0.999868,0.999856,0.9998440000000001,0.9998309999999999,0.999818,0.9998040000000001,0.99979,0.999775,0.99976,0.9997440000000001,0.9997280000000001,0.999711,0.9996940000000001,0.999676,0.999658,0.9996389999999999,0.9996200000000001,0.9996,0.9995799999999999,0.999559,0.9995379999999999,0.999516,0.9994940000000001,0.9994709999999999,0.999448,0.999424,0.9994,0.999375,0.999324,0.9992709999999999,0.999216,0.999159,0.9991,0.9990389999999999,0.998976,0.9989110000000001,0.9988440000000001,0.998775,0.998704,0.9986309999999999,0.998556,0.9984790000000001,0.9984,0.9983190000000001,0.998236,0.998151,0.998064,0.997975,0.997884,0.997791,0.9976959999999999,0.997599,0.9975,0.9973989999999999,0.997296,0.9971909999999999,0.997084,0.996975,0.996864,0.996751,0.9966360000000001,0.996519,0.9964,0.9961559999999999,0.9959040000000001,0.9956440000000001,0.995376,0.9951,0.994816,0.994524,0.994224,0.993916,0.9936,0.993276,0.992944,0.992604,0.9922559999999999,0.9919,0.9915360000000001,0.9911639999999999,0.990784,0.9903959999999999,0.99,0.9895959999999999,0.9891840000000001,0.988764,0.9883360000000001,0.9879,0.987456,0.9870040000000001,0.9865440000000001,0.9860760000000001,0.9856,0.985116,0.9846239999999999,0.984124,0.9836159999999999,0.9831,0.982576,0.982044,0.981504,0.9809559999999999,0.9804,0.978975,0.9775,0.975975,0.9744,0.972775,0.9711,0.969375,0.9676,0.965775,0.9639,0.961975,0.96,0.957975,0.9559,0.953775,0.9516,0.949375,0.9471,0.944775,0.9424,0.939975,0.9375,0.934975,0.9324,0.929775,0.9271,0.924375,0.9216,0.918775,0.9159,0.912975,0.91,0.9039,0.8976,0.8911,0.8844,0.8775,0.8704,0.8631,0.8556,0.8479,0.84,0.8319,0.8236,0.8151,0.8064,0.7975,0.7884,0.7791,0.7696,0.7599,0.75,0.7399,0.7296,0.7191,0.7084,0.6975,0.6864,0.6751,0.6636,0.6519,0.64,0.6279,0.6156,0.6031,0.5904,0.5775,0.5644,0.5511,0.5376,0.5239,0.51,0.4959,0.4816,0.4671,0.4524,0.4375,0.4224,0.4071,0.3916,0.3759,0.36,0.3439,0.3276,0.3111,0.2944,0.2775,0.2604,0.2431,0.2256,0.2079,0.19,0.1719,0.1536,0.1351,0.1164,0.0975,0.0784,0.0591,0.0396,0.0199,0.009975,0.0
SOH_lower_limit,0.9999998999999999,0.9999994000000001,0.9999984000000001,0.9999969000000001,0.9999949,0.9999924000000001,0.9999889999999999,0.999986,0.9999819999999999,0.999977,0.999972,0.999967,0.9999610000000001,0.9999540000000001,0.9999469999999999,0.9999399999999999,0.9999319999999999,0.999923,0.999914,0.9999049999999999,0.9998950000000001,0.999884,0.999873,0.999862,0.99985,0.9998370000000001,0.9998239999999999,0.999811,0.9997969999999999,0.999782,0.999767,0.9997520000000001,0.9997360000000001,0.999719,0.9997020000000001,0.999685,0.999667,0.999648,0.9996290000000001,0.99961,0.99959,0.999569,0.999548,0.999527,0.999505,0.999482,0.999459,0.9994360000000001,0.9994120000000001,0.999387,0.99935,0.9992979999999999,0.999244,0.999188,0.99913,0.9990700000000001,0.999008,0.998944,0.998878,0.9988100000000001,0.99874,0.998668,0.9985940000000001,0.998518,0.99844,0.99836,0.9982780000000001,0.998194,0.998108,0.99802,0.9979299999999999,0.9978379999999999,0.9977440000000001,0.997648,0.99755,0.99745,0.9973479999999999,0.997244,0.997138,0.99703,0.99692,0.996808,0.9966940000000001,0.9965780000000001,0.99646,0.9962790000000001,0.996031,0.995775,0.995511,0.995239,0.994959,0.9946709999999999,0.994375,0.9940709999999999,0.9937590000000001,0.993439,0.9931110000000001,0.992775,0.992431,0.992079,0.991719,0.991351,0.990975,0.990591,0.9901989999999999,0.989799,0.989391,0.988975,0.9885510000000001,0.9881190000000001,0.9876790000000001,0.987231,0.986775,0.986311,0.9858389999999999,0.985359,0.9848709999999999,0.984375,0.9838709999999999,0.983359,0.9828389999999999,0.982311,0.981775,0.981231,0.9806790000000001,0.9796940000000001,0.978244,0.9767440000000001,0.975194,0.9735940000000001,0.971944,0.9702440000000001,0.9684940000000001,0.966694,0.964844,0.962944,0.960994,0.958994,0.956944,0.954844,0.952694,0.9504940000000001,0.9482440000000001,0.945944,0.943594,0.9411940000000001,0.938744,0.9362440000000001,0.933694,0.9310940000000001,0.928444,0.925744,0.9229940000000001,0.9201940000000001,0.917344,0.914444,0.911494,0.906975,0.900775,0.894375,0.887775,0.880975,0.873975,0.866775,0.859375,0.851775,0.843975,0.835975,0.827775,0.819375,0.810775,0.801975,0.792975,0.783775,0.774375,0.764775,0.754975,0.744975,0.734775,0.724375,0.713775,0.702975,0.691975,0.680775,0.669375,0.657775,0.645975,0.633975,0.621775,0.609375,0.596775,0.583975,0.570975,0.557775,0.544375,0.530775,0.516975,0.502975,0.488775,0.474375,0.459775,0.444975,0.429975,0.414775,0.399375,0.383775,0.367975,0.351975,0.335775,0.319375,0.302775,0.285975,0.268975,0.251775,0.234375,0.216775,0.198975,0.180975,0.162775,0.144375,0.125775,0.106975,0.087975,0.068775,0.049375,0.029775,0.014943999999999999,0.004994,0.0
soc_000,9.242040000000001e-05,9.21209e-05,9.14258e-05,9.0149e-05,8.84113e-05,8.63349e-05,8.37673e-05,8.11962e-05,7.779520000000001e-05,7.45597e-05,7.0742e-05,6.71676e-05,6.31843e-05,5.95162e-05,5.56066e-05,5.2062600000000005e-05,4.84168e-05,4.5156000000000006e-05,4.18924e-05,3.90021e-05,3.61673e-05,3.36716e-05,3.12581e-05,2.91382e-05,2.71068e-05,2.5321599999999998e-05,2.36202e-05,2.2121399999999998e-05,2.06969e-05,1.94374e-05,1.8241700000000002e-05,1.718e-05,1.61719e-05,1.52726e-05,1.44181e-05,1.36522e-05,1.29236e-05,1.22676e-05,1.16426e-05,1.10774e-05,1.05381e-05,1.00483e-05,9.58022e-06,9.15341e-06,8.7449e-06,8.37101e-06,8.0126e-06,7.68342e-06,7.367410000000001e-06,7.07622e-06,6.796280000000001e-06,6.28845e-06,5.83504e-06,5.42861e-06,5.06296e-06,4.73285e-06,4.43386e-06,4.16221e-06,3.9147e-06,3.68855e-06,3.48139e-06,3.2911699999999995e-06,3.11608e-06,2.95457e-06,2.8052800000000004e-06,2.6670099999999995e-06,2.53869e-06,2.41941e-06,2.30833e-06,2.20472e-06,2.10792e-06,2.0173599999999997e-06,1.9325e-06,1.8528900000000002e-06,1.7780900000000003e-06,1.70772e-06,1.6414500000000002e-06,1.5789600000000002e-06,1.51998e-06,1.46423e-06,1.41149e-06,1.36156e-06,1.31422e-06,1.26931e-06,1.22666e-06,1.18613e-06,1.11086e-06,1.0425399999999998e-06,9.803230000000002e-07,9.23517e-07,8.71508e-07,8.23771e-07,7.798510000000001e-07,7.393510000000001e-07,7.01926e-07,6.67273e-07,6.351230000000001e-07,6.05241e-07,5.7742e-07,5.51474e-07,5.27238e-07,5.04565e-07,4.83324e-07,4.63396e-07,4.44676e-07,4.27068e-07,4.10485e-07,3.9484900000000004e-07,3.8009e-07,3.66144e-07,3.5295099999999997e-07,3.40458e-07,3.2861800000000004e-07,3.17384e-07,3.0671600000000003e-07,2.96578e-07,2.86934e-07,2.7775300000000004e-07,2.69005e-07,2.6066500000000004e-07,2.5270600000000004e-07,2.45107e-07,2.3784500000000002e-07,2.3090099999999998e-07,2.24257e-07,2.17895e-07,2.03127e-07,1.89811e-07,1.77763e-07,1.6682600000000001e-07,1.56869e-07,1.47777e-07,1.39453e-07,1.31814e-07,1.2478500000000002e-07,1.1830399999999999e-07,1.1231500000000001e-07,1.06769e-07,1.01624e-07,9.68427e-08,9.23908e-08,8.823889999999998e-08,8.43608e-08,8.07328e-08,7.733389999999999e-08,7.414519999999999e-08,7.11498e-08,6.83322e-08,6.56788e-08,6.3177e-08,6.08155e-08,5.85839e-08,5.64729e-08,5.4474099999999994e-08,5.2579400000000006e-08,5.0782e-08,4.90752e-08,4.7453e-08,4.44409e-08,4.1706699999999995e-08,3.92173e-08,3.69443e-08,3.48634e-08,3.29534e-08,3.11962e-08,2.95759e-08,2.80787e-08,2.6692299999999998e-08,2.54061e-08,2.42107e-08,2.30977e-08,2.20597e-08,2.10902e-08,2.01832e-08,1.93335e-08,1.8536299999999998e-08,1.77875e-08,1.7083099999999997e-08,1.64197e-08,1.57943e-08,1.52039e-08,1.4646e-08,1.41182e-08,1.36185e-08,1.3144899999999999e-08,1.26955e-08,1.22688e-08,1.1863200000000001e-08,1.14775e-08,1.11102e-08,1.0760299999999998e-08,1.04267e-08,1.0108299999999998e-08,9.80433e-09,9.51385e-09,9.23609e-09,8.97032e-09,8.71585e-09,8.472059999999999e-09,8.23836e-09,8.0142e-09,7.79906e-09,7.59247e-09,7.39399e-09,7.20318e-09,7.01967e-09,6.84308e-09,6.6730699999999996e-09,6.509319999999999e-09,6.3515299999999995e-09,6.199399999999999e-09,6.05267e-09,5.9111e-09,5.774430000000001e-09,5.64245e-09,5.514939999999999e-09,5.391699999999999e-09,5.27255e-09,5.157310000000001e-09,5.0458e-09,4.93787e-09,4.83337e-09,4.73215e-09,4.63408e-09,4.53902e-09,4.44686e-09,4.35748e-09,4.3138000000000006e-09,4.27077e-09
soc_010,0.000158157,0.00015785700000000002,0.00015716,0.000155874,0.00015411,0.000151982,0.000149319,0.000146612,0.000142964,0.000139417,0.000135121,0.000130977,0.000126202,0.00012163899999999999,0.000116574,0.000111779,0.000106615,0.000101775,9.66925e-05,9.19715e-05,8.71193e-05,8.2649e-05,7.81347e-05,7.400399999999999e-05,6.989170000000001e-05,6.61478e-05,6.2462e-05,5.91175e-05,5.58524e-05,5.28947e-05,5.0024799999999996e-05,4.74259e-05,4.4914700000000006e-05,4.26389e-05,4.0446e-05,3.84556e-05,3.65408e-05,3.4799200000000004e-05,3.31252e-05,3.15989e-05,3.01321e-05,2.87913e-05,2.75025e-05,2.6321199999999998e-05,2.51853e-05,2.41412e-05,2.3136399999999998e-05,2.22104e-05,2.13187e-05,2.04947e-05,1.97004e-05,1.82547e-05,1.69589e-05,1.57935e-05,1.4742200000000001e-05,1.3790799999999998e-05,1.29274e-05,1.2141700000000001e-05,1.14248e-05,1.0768900000000001e-05,1.01675e-05,9.61466e-06,9.10545e-06,8.635410000000001e-06,8.20065e-06,7.79776e-06,7.423710000000001e-06,7.0758399999999995e-06,6.75177e-06,6.44939e-06,6.1668200000000005e-06,5.90236e-06,5.65452e-06,5.42193e-06,5.20337e-06,4.99773e-06,4.8040300000000005e-06,4.62135e-06,4.44889e-06,4.28588e-06,4.13166e-06,3.9856099999999994e-06,3.84716e-06,3.7157900000000002e-06,3.59103e-06,3.4724400000000002e-06,3.2522199999999997e-06,3.0522900000000006e-06,2.8702299999999996e-06,2.70397e-06,2.55175e-06,2.41202e-06,2.2834599999999996e-06,2.1649000000000002e-06,2.0553400000000003e-06,1.95389e-06,1.85977e-06,1.77229e-06,1.69083e-06,1.61487e-06,1.5439e-06,1.4775200000000002e-06,1.4153299999999998e-06,1.3569799999999998e-06,1.3021600000000002e-06,1.2506e-06,1.20205e-06,1.15626e-06,1.11305e-06,1.07221e-06,1.0335799999999998e-06,9.96996e-07,9.62324e-07,9.294280000000001e-07,8.981910000000001e-07,8.68503e-07,8.40262e-07,8.13377e-07,7.87762e-07,7.63338e-07,7.40032e-07,7.17778e-07,6.96512e-07,6.76178e-07,6.56721e-07,6.38093e-07,5.94846e-07,5.55852e-07,5.2057e-07,4.88543e-07,4.59383e-07,4.32759e-07,4.08383e-07,3.8601100000000003e-07,3.6542700000000003e-07,3.46448e-07,3.28909e-07,3.12669e-07,2.97603e-07,2.8359999999999997e-07,2.70563e-07,2.5840499999999996e-07,2.47048e-07,2.36423e-07,2.2647e-07,2.1713200000000001e-07,2.0836e-07,2.0010899999999998e-07,1.9233799999999998e-07,1.8501200000000002e-07,1.78096e-07,1.7156099999999998e-07,1.6537900000000001e-07,1.59526e-07,1.53977e-07,1.48714e-07,1.43715e-07,1.38965e-07,1.30144e-07,1.22137e-07,1.14847e-07,1.0819e-07,1.02096e-07,9.650319999999998e-08,9.13573e-08,8.66123e-08,8.22276e-08,7.816760000000001e-08,7.440110000000001e-08,7.090030000000001e-08,6.7641e-08,6.46013e-08,6.17621e-08,5.91059e-08,5.66176e-08,5.4283099999999996e-08,5.209e-08,5.0027300000000005e-08,4.80847e-08,4.6253000000000004e-08,4.4524099999999994e-08,4.2890300000000005e-08,4.1344900000000005e-08,3.98814e-08,3.84944e-08,3.7178400000000006e-08,3.59288e-08,3.47412e-08,3.3611400000000004e-08,3.25359e-08,3.15113e-08,3.05342e-08,2.9601900000000004e-08,2.8711700000000003e-08,2.7860999999999997e-08,2.70476e-08,2.6269299999999998e-08,2.55241e-08,2.48102e-08,2.4125799999999996e-08,2.3469400000000002e-08,2.2839299999999997e-08,2.22343e-08,2.1653099999999998e-08,2.10943e-08,2.05569e-08,2.00398e-08,1.9541900000000002e-08,1.90624e-08,1.8600299999999997e-08,1.81548e-08,1.7725099999999997e-08,1.73105e-08,1.6910199999999998e-08,1.65237e-08,1.61503e-08,1.5789400000000002e-08,1.54405e-08,1.5103e-08,1.4776499999999998e-08,1.44604e-08,1.41544e-08,1.3857999999999999e-08,1.3570799999999999e-08,1.32924e-08,1.30225e-08,1.2760799999999998e-08,1.2632799999999999e-08,1.25068e-08
soc_020,0.00019803,0.00019773,0.000197033,0.00019574299999999999,0.00019397200000000002,0.00019183,0.000189139,0.000186393,0.000182675,0.000179037,0.00017460200000000002,0.00017029,0.00016527599999999998,0.000160435,0.000155002,0.000149796,0.000144115,0.000138713,0.000132955,0.000127522,0.000121847,0.00011653,0.00011107100000000001,0.00010599100000000001,0.000100851,9.6095e-05,9.13399e-05,8.69608e-05,8.2625e-05,7.86449e-05,7.47347e-05,7.11525e-05,6.7654e-05,6.445189999999999e-05,6.13382e-05,5.84885e-05,5.5726099999999995e-05,5.3196000000000004e-05,5.07486e-05,4.85042e-05,4.63361e-05,4.43446e-05,4.24221e-05,4.06529e-05,3.89454e-05,3.73709e-05,3.58512e-05,3.44468e-05,3.3091e-05,3.18353e-05,3.06225e-05,2.84089e-05,2.64184e-05,2.46235e-05,2.30005e-05,2.1529099999999997e-05,2.01916e-05,1.89726e-05,1.7859e-05,1.68392e-05,1.59033e-05,1.50423e-05,1.42487e-05,1.35157e-05,1.28373e-05,1.22084e-05,1.16243e-05,1.1080799999999999e-05,1.05744e-05,1.01017e-05,9.6599e-06,9.24631e-06,8.85863e-06,8.49473e-06,8.15273e-06,7.83091e-06,7.52772e-06,7.2417600000000004e-06,6.97175e-06,6.71653e-06,6.47504e-06,6.24631e-06,6.02948e-06,5.8237199999999995e-06,5.628300000000001e-06,5.44254e-06,5.09754e-06,4.7843e-06,4.49904e-06,4.23853e-06,3.99999e-06,3.7810199999999996e-06,3.57954e-06,3.3937300000000006e-06,3.22202e-06,3.06301e-06,2.91548e-06,2.77836e-06,2.6506799999999998e-06,2.5316e-06,2.42037e-06,2.3163099999999996e-06,2.21882e-06,2.12735e-06,2.04143e-06,1.9606e-06,1.8844799999999998e-06,1.8127099999999999e-06,1.7449599999999998e-06,1.6809400000000001e-06,1.6203799999999998e-06,1.56304e-06,1.50868e-06,1.45711e-06,1.40814e-06,1.3616e-06,1.31733e-06,1.27518e-06,1.2350200000000002e-06,1.1967299999999999e-06,1.1601899999999999e-06,1.1253e-06,1.0919700000000001e-06,1.06009e-06,1.02958e-06,1.00038e-06,9.32581e-07,8.71447e-07,8.16134e-07,7.65924e-07,7.202089999999999e-07,6.78468e-07,6.40253e-07,6.05178e-07,5.72908e-07,5.43152e-07,5.15656e-07,4.90196e-07,4.6657600000000003e-07,4.44622e-07,4.24183e-07,4.05121e-07,3.87316e-07,3.70659e-07,3.55054e-07,3.40415e-07,3.2666200000000004e-07,3.13726e-07,3.01544e-07,2.90058e-07,2.79215e-07,2.6897e-07,2.5927800000000003e-07,2.50101e-07,2.41402e-07,2.3315000000000002e-07,2.25314e-07,2.17866e-07,2.0403700000000002e-07,1.91484e-07,1.80054e-07,1.69619e-07,1.60065e-07,1.51296e-07,1.4322800000000002e-07,1.35789e-07,1.28915e-07,1.2255e-07,1.1664400000000001e-07,1.11156e-07,1.06046e-07,1.01281e-07,9.68293e-08,9.266510000000001e-08,8.87639e-08,8.510389999999999e-08,8.16657e-08,7.84318e-08,7.53862e-08,7.25146e-08,6.980400000000001e-08,6.724260000000001e-08,6.48196e-08,6.25253e-08,6.035069999999999e-08,5.82876e-08,5.63285e-08,5.44665e-08,5.26954e-08,5.1009199999999995e-08,4.94027e-08,4.7871e-08,4.64093e-08,4.50136e-08,4.3680000000000005e-08,4.240469999999999e-08,4.11845e-08,4.00162e-08,3.88969e-08,3.7824e-08,3.67948e-08,3.5807099999999996e-08,3.48586e-08,3.39473e-08,3.3071199999999996e-08,3.22287e-08,3.1418e-08,3.06374e-08,2.98856e-08,2.9161099999999998e-08,2.8462700000000002e-08,2.7789e-08,2.7139000000000002e-08,2.65116e-08,2.59056e-08,2.5320200000000002e-08,2.4754400000000003e-08,2.42073e-08,2.36782e-08,2.31663e-08,2.26708e-08,2.2191e-08,2.17263e-08,2.1276e-08,2.0839599999999998e-08,2.04164e-08,2.00061e-08,1.98055e-08,1.9607900000000004e-08
soc_030,0.000218505,0.00021820599999999998,0.000217508,0.00021621700000000002,0.00021444400000000002,0.00021229599999999997,0.000209595,0.000206835,0.00020309,0.00019941900000000002,0.000194931,0.000190555,0.000185451,0.000180505,0.000174932,0.000169567,0.000163685,0.00015806200000000002,0.000152036,0.000146315,0.000140301,0.000134632,0.000128771,0.00012328100000000001,0.00011768799999999999,0.00011247799999999999,0.000107235,0.00010237399999999999,9.753120000000001e-05,9.305870000000001e-05,8.86393e-05,8.45683e-05,8.05718e-05,7.68962e-05,7.33059e-05,7.00061e-05,6.67948e-05,6.38431e-05,6.09782e-05,5.8343e-05,5.57901e-05,5.34391e-05,5.11642e-05,4.9066099999999994e-05,4.70373e-05,4.51629e-05,4.33509e-05,4.16738e-05,4.0052399999999996e-05,3.85488e-05,3.70948e-05,3.44369e-05,3.20424e-05,2.988e-05,2.79221e-05,2.6145e-05,2.45281e-05,2.3053299999999998e-05,2.1705e-05,2.04695e-05,1.9335e-05,1.8290899999999998e-05,1.73281e-05,1.64385e-05,1.5615e-05,1.4851300000000001e-05,1.41418e-05,1.3481500000000001e-05,1.2866199999999999e-05,1.2291700000000001e-05,1.17547e-05,1.12519e-05,1.07805e-05,1.0338e-05,9.922139999999999e-06,9.53075e-06,9.161989999999999e-06,8.81415e-06,8.48569e-06,8.1752e-06,7.8814e-06,7.60312e-06,7.3392899999999995e-06,7.08893e-06,6.851139999999999e-06,6.6251e-06,6.205269999999999e-06,5.82406e-06,5.4768799999999995e-06,5.15981e-06,4.86948e-06,4.6029500000000005e-06,4.35771e-06,4.13154e-06,3.92252e-06,3.7289599999999995e-06,3.5493699999999994e-06,3.38245e-06,3.2270299999999997e-06,3.08207e-06,2.94666e-06,2.81998e-06,2.7013e-06,2.58995e-06,2.48534e-06,2.3869400000000002e-06,2.29428e-06,2.2069e-06,2.12442e-06,2.04648e-06,1.9727599999999997e-06,1.90294e-06,1.8367700000000002e-06,1.77398e-06,1.71437e-06,1.6577e-06,1.6038e-06,1.55249e-06,1.5036e-06,1.4569799999999999e-06,1.4125e-06,1.3700299999999998e-06,1.32944e-06,1.29063e-06,1.2534899999999999e-06,1.21794e-06,1.1353900000000001e-06,1.0609700000000001e-06,9.936230000000001e-07,9.324949999999999e-07,8.76838e-07,8.26019e-07,7.79494e-07,7.36791e-07,6.97503e-07,6.61276e-07,6.278e-07,5.96803e-07,5.68046e-07,5.41319e-07,5.16434e-07,4.93227e-07,4.71549e-07,4.5126999999999994e-07,4.3227200000000005e-07,4.14448e-07,3.97705e-07,3.81956e-07,3.67124e-07,3.5314e-07,3.39939e-07,3.27466e-07,3.15666e-07,3.04493e-07,2.93903e-07,2.83856e-07,2.74315e-07,2.65247e-07,2.48411e-07,2.33128e-07,2.19213e-07,2.06508e-07,1.94876e-07,1.8420000000000002e-07,1.74377e-07,1.65321e-07,1.5695100000000001e-07,1.49202e-07,1.42012e-07,1.3532999999999998e-07,1.29109e-07,1.23307e-07,1.17888e-07,1.1281800000000001e-07,1.0806800000000001e-07,1.03612e-07,9.942639999999999e-08,9.548919999999999e-08,9.17812e-08,8.828510000000002e-08,8.4985e-08,8.186659999999999e-08,7.89167e-08,7.61234e-08,7.34758e-08,7.0964e-08,6.857880000000001e-08,6.631189999999999e-08,6.41556e-08,6.21027e-08,6.01469e-08,5.8282e-08,5.65025e-08,5.4803199999999995e-08,5.3179499999999997e-08,5.1626900000000004e-08,5.014130000000001e-08,4.8719e-08,4.735630000000001e-08,4.60499e-08,4.4796899999999995e-08,4.35944e-08,4.243959999999999e-08,4.13301e-08,4.0263599999999994e-08,3.92378e-08,3.8250800000000005e-08,3.73005e-08,3.63851e-08,3.5503099999999996e-08,3.46528e-08,3.38326e-08,3.3041199999999995e-08,3.2277299999999995e-08,3.1539599999999995e-08,3.08268e-08,3.0137999999999995e-08,2.9472e-08,2.8827799999999998e-08,2.8204500000000003e-08,2.76012e-08,2.70171e-08,2.64513e-08,2.5903099999999996e-08,2.5371799999999996e-08,2.4856599999999997e-08,2.4357e-08,2.41128e-08,2.3872299999999997e-08
soc_040,0.000226049,0.00022574900000000002,0.00022505099999999998,0.00022376099999999997,0.000221986,0.00021983700000000002,0.000217132,0.000214367,0.00021061400000000003,0.000206932,0.000202427,0.000198031,0.000192898,0.000187918,0.00018229900000000002,0.000176882,0.00017093400000000003,0.000165238,0.000159123,0.00015330700000000001,0.00014718,0.000141392,0.000135396,0.000129767,0.000124019,0.00011865299999999999,0.00011323899999999999,0.00010821,0.00010318899999999999,9.85419e-05,9.39406e-05,8.9694e-05,8.55174e-05,8.16695e-05,7.790479999999999e-05,7.44394e-05,7.10621e-05,6.79538e-05,6.49332e-05,6.21517e-05,5.94541e-05,5.69676e-05,5.45594e-05,5.2336599999999996e-05,5.01855e-05,4.8196800000000006e-05,4.62731e-05,4.44915e-05,4.2768199999999995e-05,4.1169300000000006e-05,3.96225e-05,3.67932e-05,3.42425e-05,3.1937600000000004e-05,2.98496e-05,2.79537e-05,2.6228e-05,2.46535e-05,2.32136e-05,2.1893899999999997e-05,2.06818e-05,1.95661e-05,1.85371e-05,1.7586199999999998e-05,1.67058e-05,1.58893e-05,1.5130599999999999e-05,1.44246e-05,1.3766500000000001e-05,1.31521e-05,1.25778e-05,1.204e-05,1.1535799999999999e-05,1.10624e-05,1.06175e-05,1.01988e-05,9.8043e-06,9.43216e-06,9.080750000000001e-06,8.74855e-06,8.43421e-06,8.136460000000001e-06,7.85417e-06,7.586289999999999e-06,7.331849999999999e-06,7.08998e-06,6.640739999999999e-06,6.2328199999999996e-06,5.86131e-06,5.52202e-06,5.211319999999999e-06,4.9261e-06,4.66366e-06,4.42162e-06,4.19794e-06,3.99079e-06,3.7986099999999998e-06,3.6199699999999997e-06,3.4536400000000005e-06,3.2985000000000003e-06,3.1535900000000003e-06,3.0180200000000003e-06,2.8910000000000004e-06,2.77183e-06,2.65988e-06,2.55458e-06,2.45541e-06,2.3618999999999998e-06,2.27363e-06,2.19021e-06,2.11131e-06,2.0365900000000003e-06,1.96577e-06,1.89858e-06,1.83477e-06,1.7741299999999999e-06,1.71645e-06,1.6615299999999999e-06,1.6092099999999998e-06,1.5593200000000002e-06,1.51171e-06,1.46625e-06,1.42281e-06,1.3812799999999999e-06,1.34153e-06,1.3034799999999998e-06,1.2151399999999999e-06,1.1354799999999998e-06,1.0634100000000001e-06,9.9799e-07,9.38425e-07,8.84037e-07,8.34243e-07,7.88541e-07,7.46494e-07,7.07723e-07,6.718949999999999e-07,6.387210000000001e-07,6.07944e-07,5.793399999999999e-07,5.52707e-07,5.2787e-07,5.0467e-07,4.82967e-07,4.6263399999999996e-07,4.4355800000000003e-07,4.2563899999999996e-07,4.08783e-07,3.9291e-07,3.77943e-07,3.63816e-07,3.50466e-07,3.37838e-07,3.2588e-07,3.14546e-07,3.03793e-07,2.93582e-07,2.8387799999999997e-07,2.65859e-07,2.49502e-07,2.3460999999999998e-07,2.21012e-07,2.0856400000000001e-07,1.97138e-07,1.8662600000000002e-07,1.76932e-07,1.67975e-07,1.5968099999999999e-07,1.51987e-07,1.44836e-07,1.38178e-07,1.31968e-07,1.26168e-07,1.2074199999999998e-07,1.1565899999999999e-07,1.1089000000000001e-07,1.0640999999999998e-07,1.02196e-07,9.82278e-08,9.448610000000001e-08,9.095419999999999e-08,8.76168e-08,8.445969999999999e-08,8.14702e-08,7.86367e-08,7.59484e-08,7.33957e-08,7.09696e-08,6.86618e-08,6.64647e-08,6.43715e-08,6.237560000000001e-08,6.04711e-08,5.8652499999999995e-08,5.6914800000000006e-08,5.5253100000000004e-08,5.36632e-08,5.2140900000000005e-08,5.06825e-08,4.92844e-08,4.79434e-08,4.66564e-08,4.54205e-08,4.4233099999999995e-08,4.3091699999999997e-08,4.199380000000001e-08,4.0937400000000006e-08,3.9920400000000005e-08,3.89408e-08,3.79968e-08,3.70867e-08,3.6209e-08,3.5362e-08,3.4544399999999997e-08,3.37549e-08,3.29921e-08,3.22548e-08,3.1542e-08,3.0852599999999997e-08,3.01856e-08,2.95399e-08,2.89147e-08,2.83092e-08,2.7722500000000002e-08,2.7153800000000002e-08,2.66025e-08,2.60678e-08,2.58065e-08,2.55491e-08
